o:id,url,o:resource_template,o:resource_class,o:owner,o:is_public,o:item_set/o:id,o:item_set/dcterms:title,o:media/o:id,o:media/file,dcterms:title,dcterms:description,dcterms:date,dcterms:identifier,dcterms:relation,dcterms:alternative,dcterms:isPartOf,dcterms:spatial,bibo:citedBy,foaf:gender,foaf:firstName,foaf:lastName,foaf:birthday
11172,https://islam.zmo.de/s/westafrica/item/11172,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Mohamed Sanni",,2016,,,,"Imam|Union Islamique du Bénin",Benin,,Male,Mohamed,Sanni,1936
11173,https://islam.zmo.de/s/westafrica/item/11173,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Mouftaou Sanni",,,,,,"Union Islamique du Dahomey",Benin,,Male,Mouftaou,Sanni,
11174,https://islam.zmo.de/s/westafrica/item/11174,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Mouhamadou Kabirou Garba",,,,,,Imam,Benin,,Male,"Mouhamadou Kabirou",Garba,
11176,https://islam.zmo.de/s/westafrica/item/11176,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Mustapha Abusseta",,,,,,,Benin|Libya,,Male,Mustapha,Abusseta,
11177,https://islam.zmo.de/s/westafrica/item/11177,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Nicodème Ibiladé Alagbada",,,,,,Pastor,Benin,,Male,"Nicodème Ibiladé",Alagbada,
11178,https://islam.zmo.de/s/westafrica/item/11178,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Nourou Dine Mouhamed Sanni",,,,,,Imam,Benin,,Male,"Nourou Dine Mouhamed",Sanni,
11179,https://islam.zmo.de/s/westafrica/item/11179,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Richard Kokou Adjaho",,2009,,,,Politician,Benin,,Male,"Richard Kokou",Adjaho,1949
11180,https://islam.zmo.de/s/westafrica/item/11180,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Simon K. Dossou",,,,,,Pastor,Benin,,Male,"Simon K.",Dossou,
11181,https://islam.zmo.de/s/westafrica/item/11181,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Souleymane Bassabi",,,,,,"University of Abomey-Calavi",Benin,,Male,Souleymane,Bassabi,
11182,https://islam.zmo.de/s/westafrica/item/11182,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Souradjou Karimou Adamou",,,,,,Politician,Benin,,Male,"Souradjou Karimou",Adamou,
11184,https://islam.zmo.de/s/westafrica/item/11184,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Vincent Guézodjè",,2017,,,,Politician,Benin,,Male,Vincent,Guézodjè,1940
11185,https://islam.zmo.de/s/westafrica/item/11185,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Waïdi Badirou",,,,,,,Benin,,Male,Waïdi,Badirou,
11186,https://islam.zmo.de/s/westafrica/item/11186,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Yacouba Fassassi",,,,,,"Conférence Nationale des Associations Islamiques du Bénin|Politician",Benin,,Male,Yacouba,Fassassi,
11187,https://islam.zmo.de/s/westafrica/item/11187,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Youssouf Wokaya",,,,,,Imam,Benin,,Male,Youssouf,Wokaya,
11188,https://islam.zmo.de/s/westafrica/item/11188,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Zachari Baba Body",,,,,,Politician,Benin,,Male,"Zachari Baba",Body,
11192,https://islam.zmo.de/s/westafrica/item/11192,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Assouma Naro Aboul-Wahab",,,,,"Assouman Abdu Wahab Naro|Addoul-Wahab Assouma","Union Islamique du Dahomey",Benin,,Male,,,
11193,https://islam.zmo.de/s/westafrica/item/11193,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Raïmi Mocktar",,,,,"Raïmi Moktar","Imam|Union Islamique du Dahomey",Benin,,,Raïmi,Mocktar,
11194,https://islam.zmo.de/s/westafrica/item/11194,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Abdaramani Aboudou",,,,,,"Imam|Union Islamique du Dahomey",Benin,,,Abdaramani,Aboudou,
11195,https://islam.zmo.de/s/westafrica/item/11195,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adamou Amzat",,,,,,Politician,Benin,,,Adamou,Amzat,
11196,https://islam.zmo.de/s/westafrica/item/11196,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Idriss Nonditchao",,,,,,"Imam|Union Islamique du Dahomey",Benin,,,Idriss,Nonditchao,
11197,https://islam.zmo.de/s/westafrica/item/11197,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Mama Traoré",,,,,,"Union Islamique du Dahomey",Benin,,,Mama,Traoré,
11198,https://islam.zmo.de/s/westafrica/item/11198,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Moumouni Madougou",,,,,,"Imam|Union Islamique du Dahomey",Benin,,,Moumouni,Madougou,
11199,https://islam.zmo.de/s/westafrica/item/11199,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Raïmi Osséni",,,,,,"Union Islamique du Dahomey",Benin,,,Raïmi,Osséni,
11200,https://islam.zmo.de/s/westafrica/item/11200,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Sadissou Mounirou",,,,,,"Union Islamique du Dahomey",Benin,,,Sadissou,Mounirou,
11201,https://islam.zmo.de/s/westafrica/item/11201,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Ahounou Mounirou",,,,,,"Union Islamique du Dahomey",Benin,,,Ahounou,Mounirou,
11202,https://islam.zmo.de/s/westafrica/item/11202,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Ali Crespin Paraïso",,,,,,"Union Islamique du Dahomey",Benin,,,"Ali Crespin",Paraïso,
11203,https://islam.zmo.de/s/westafrica/item/11203,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Alidou Yaya",,,,,,"Union Islamique du Dahomey",Benin,,,Alidou,Yaya,
11204,https://islam.zmo.de/s/westafrica/item/11204,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Fagbémi Wassi",,,,,,"Union Islamique du Dahomey",Benin,,,Fagbémi,Wassi,
11205,https://islam.zmo.de/s/westafrica/item/11205,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Tadjou Abbass",,,,,,"Union Islamique du Dahomey",Benin,,,Tadjou,Abbass,
11384,https://islam.zmo.de/s/westafrica/item/11384,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aziz Badarou",,,,,,"Journalist|Matin Libre",Benin,,,Aziz,Badarou,
11427,https://islam.zmo.de/s/westafrica/item/11427,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Adam Higazi",,,"https://www.wikidata.org/wiki/Q113845273 Q113845273",,"Higazi, Adam",Researcher,,,,Adam,Higazi,
11428,https://islam.zmo.de/s/westafrica/item/11428,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Marc-Antoine Pérouse de Montclos",,,"https://www.wikidata.org/wiki/Q55622272 Q55622272",,"Pérouse de Montclos, Marc-Antoine",Researcher,,,,Marc-Antoine,"Pérouse de Montclos",
11429,https://islam.zmo.de/s/westafrica/item/11429,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Kyari Mohammed",,,"https://www.wikidata.org/wiki/Q51858518 Q51858518",,"Mohammed, Kyari",Researcher,,,,Kyari,Mohammed,
11430,https://islam.zmo.de/s/westafrica/item/11430,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Muhammadu Mustapha Gwadabe",,,"https://www.wikidata.org/wiki/Q114731985 Q114731985",,"Gwadabe, Muhammadu Mustapha",Researcher,,,,"Muhammadu Mustapha",Gwadabe,
11439,https://islam.zmo.de/s/westafrica/item/11439,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,Muhammad|Mahomet,"Founder and main prophet of Islam|Fondateur et principal prophète de l'islam",0632,"https://www.wikidata.org/wiki/Q9458 Q9458",,Mohammed,,,,Male,,,0570
11458,https://islam.zmo.de/s/westafrica/item/11458,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Rana Farooq Ahmad",,,,,,Ahmadiyya,Benin,,,,,
11459,https://islam.zmo.de/s/westafrica/item/11459,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Moutawakil Boukari Malik","Imam of the Médine II Central Mosque on the Agori Plateau in Abomey-Calavi|Imam de la mosquée centrale Médine II d'Agori Plateau à Abomey-Calavi",,,,"Moutawakilou Boukari|Malik Moutawakil","Imam|Mosquée centrale Médine II d'Agori Plateau|Union Islamique du Bénin",Benin,,Male,,,
11460,https://islam.zmo.de/s/westafrica/item/11460,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Faïssou Adegbola",,,,,,"Imam|Union Islamique du Bénin",Benin,,Male,Faïssou,Adegbola,
11461,https://islam.zmo.de/s/westafrica/item/11461,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Ousmane Aboubakar",,,,,,Imam,Benin,,Male,Ousmane,Aboubakar,
11462,https://islam.zmo.de/s/westafrica/item/11462,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Moudjadid Lawal Damala",,2011,,,,"Imam|Union Islamique du Bénin",Benin,,Male,"Moudjadid Lawal",Damala,1922
11463,https://islam.zmo.de/s/westafrica/item/11463,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Mohamed Louckman Bissirou",,,,,"Bissirou Mohamed Loukman",Ahmadiyya,Benin,,,"Mohamed Louckman",Bissirou,
11464,https://islam.zmo.de/s/westafrica/item/11464,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Youssouf Ligali",,,,,,Imam,Benin,,,Youssouf,Ligali,
11465,https://islam.zmo.de/s/westafrica/item/11465,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Chakirou Amoussou",,,,,,"Imam|Fan Club de l'Imam Chakirou Amoussou|Union Islamique du Bénin",Benin,,Male,Chakirou,Amoussou,
11467,https://islam.zmo.de/s/westafrica/item/11467,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Souaïbou Cissé",,2020,,,,Imam,"Burkina Faso",,,Souaïbou,Cissé,
11468,https://islam.zmo.de/s/westafrica/item/11468,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Bachir Gbadamassi",,,,,,"Union Islamique du Bénin",Benin,,,Bachir,Gbadamassi,
11469,https://islam.zmo.de/s/westafrica/item/11469,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Séfou Saka Aricoché",,,,,,Politician,Benin,,,,,
11470,https://islam.zmo.de/s/westafrica/item/11470,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Amidou Ourou-Djéri",,,,,,"Conseil National de la Coordination du Hadj au Bénin",Benin,,,Amidou,Ourou-Djéri,
11472,https://islam.zmo.de/s/westafrica/item/11472,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Daouda Lawal",,,,,,"Association Islamique et Culturelle pour le Développement",Benin,,,Daouda,Lawal,
11473,https://islam.zmo.de/s/westafrica/item/11473,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"François Abiola",,,,,,Politician,Benin,,,François,Abiola,
11474,https://islam.zmo.de/s/westafrica/item/11474,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Martin Dohou Azonhiho",,2017,"https://www.wikidata.org/wiki/Q6774914 Q6774914",,"Martin Azonhiho",Politician,Benin,,,"Martin Dohou",Azonhiho,
11475,https://islam.zmo.de/s/westafrica/item/11475,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Bio Toro Orou Guiwa",,,,,,Politician,Benin,,,,,
11476,https://islam.zmo.de/s/westafrica/item/11476,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Reckya Madougou",,,"https://www.wikidata.org/wiki/Q20995493 Q20995493",,,Politician,Benin,,,Reckya,Madougou,1974-04-30
11478,https://islam.zmo.de/s/westafrica/item/11478,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Abdoulaye Tao",,,,,,"Journalist|Réseau des Journalistes et Communicateurs Musulmans","Burkina Faso",,,Abdoulaye,Tao,
11479,https://islam.zmo.de/s/westafrica/item/11479,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Abdul Razaki Issa Samari",,,,,,"Imam|Union Islamique du Bénin",Benin,,,,,
11481,https://islam.zmo.de/s/westafrica/item/11481,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Mariam Chabi Talata",,,"https://www.wikidata.org/wiki/Q105423567 Q105423567",,,Politician,Benin,,Female,Mariam,"Chabi Talata",1963-07-07
11482,https://islam.zmo.de/s/westafrica/item/11482,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Joël Aïvo",,,"https://www.wikidata.org/wiki/Q97161485 Q97161485",,"Frédéric Joël Aïvo",Politician,Benin,,,Joël,Aïvo,1973-07-18
11483,https://islam.zmo.de/s/westafrica/item/11483,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Léhady Soglo",,,"https://www.wikidata.org/wiki/Q3229120 Q3229120","Nicéphore Soglo",,Politician,Benin,,,Léhady,Soglo,1960-12-18
11484,https://islam.zmo.de/s/westafrica/item/11484,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Roger Houngbédji",,,"https://www.wikidata.org/wiki/Q24802986 Q24802986",,,Bishop,Benin,,,Roger,Houngbédji,1963-05-14
11485,https://islam.zmo.de/s/westafrica/item/11485,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Sourou Migan Apithy",,1989,"https://www.wikidata.org/wiki/Q718225 Q718225",,,Politician,Benin,,,"Sourou Migan",Apithy,1913
11488,https://islam.zmo.de/s/westafrica/item/11488,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Karamatou Adéchokan",,,,,,,Benin,,,Karamatou,Adéchokan,
11489,https://islam.zmo.de/s/westafrica/item/11489,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Moucharaf Gbadamassi",,2000,,,,,Benin,,,Moucharaf,Gbadamassi,
11490,https://islam.zmo.de/s/westafrica/item/11490,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Benoît Assouan Comlan Dègla",,,,,,Politician,Benin,,,,,
11491,https://islam.zmo.de/s/westafrica/item/11491,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Jonas Aliou Gbian",,,"https://www.wikidata.org/wiki/Q113863373 Q113863373",,,Politician,Benin,,,"Jonas Aliou",Gbian,1965-03-25
11493,https://islam.zmo.de/s/westafrica/item/11493,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Ousmane Batoko",,,"https://www.wikidata.org/wiki/Q114181569 Q114181569",,,Politician,Benin,,,Ousmane,Batoko,1949-05-15
11494,https://islam.zmo.de/s/westafrica/item/11494,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Rachidi Gbadamassi",,,,,,Politician,Benin,,,Rachidi,Gbadamassi,
11495,https://islam.zmo.de/s/westafrica/item/11495,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Safiatou Bassabi Issi­fou Morou",,,,,"Safiatou Bassabi",Politician,Benin,,,,,
11496,https://islam.zmo.de/s/westafrica/item/11496,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Louis Vlavonou",,,"https://www.wikidata.org/wiki/Q65133413 Q65133413",,,Politician,Benin,,,Louis,Vlavonou,1953
11497,https://islam.zmo.de/s/westafrica/item/11497,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Roufaï Ahmed Mani",,,,,,"Imam|Union Islamique du Bénin",Benin,,Male,"Roufaï Ahmed",Mani,
11499,https://islam.zmo.de/s/westafrica/item/11499,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Charlemagne Yankoty",,,"https://www.wikidata.org/wiki/Q108896892 Q108896892",,,Politician,Benin,,,Charlemagne,Yankoty,
11500,https://islam.zmo.de/s/westafrica/item/11500,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Éric Houndété",,,"https://www.wikidata.org/wiki/Q114384879 Q114384879",,,Politician,Benin,,,Éric,Houndété,1963-09-07
11505,https://islam.zmo.de/s/westafrica/item/11505,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Yao Hervé Kingbêwé","Journaliste à Banouto",,"https://www.wikidata.org/wiki/Q121359971 Q121359971",,,Journalist|Banouto,Benin,,,Yao,Kingbêwé,
11506,https://islam.zmo.de/s/westafrica/item/11506,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Falilatou Titi","Journaliste à Banouto",,"https://www.wikidata.org/wiki/Q121359972 Q121359972",,,Journalist|Banouto,Benin,,,Falilatou,Titi,
11507,https://islam.zmo.de/s/westafrica/item/11507,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aimé Akéké","Journaliste à Banouto",,"https://www.wikidata.org/wiki/Q121359973 Q121359973",,,Journalist|Banouto,Benin,,,Aimé,Akéké,
11508,https://islam.zmo.de/s/westafrica/item/11508,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Rosine Dohèto","Journaliste à Banouto",,"https://www.wikidata.org/wiki/Q121359974 Q121359974",,,Journalist|Banouto,Benin,,,Rosine,Dohèto,
11509,https://islam.zmo.de/s/westafrica/item/11509,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Judicaël Kpehoun","Journaliste à Banouto",,"https://www.wikidata.org/wiki/Q121359976 Q121359976",,,Journalist|Banouto,Benin,,,Judicaël,Kpehoun,
11510,https://islam.zmo.de/s/westafrica/item/11510,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Cheick Donan","Journaliste à Banouto",,"https://www.wikidata.org/wiki/Q121359977 Q121359977",,,Journalist|Banouto,Benin,,,Cheick,Donan,
11511,https://islam.zmo.de/s/westafrica/item/11511,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Léonce Gamaï","Journaliste à Banouto",,"https://www.wikidata.org/wiki/Q121359978 Q121359978",,,Journalist|Banouto,Benin,,,Léonce,Gamaï,
11512,https://islam.zmo.de/s/westafrica/item/11512,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Ozias Hounguè","Journaliste à Banouto",,"https://www.wikidata.org/wiki/Q121359979 Q121359979",,,Journalist|Banouto,Benin,,,Ozias,Houngue,
11514,https://islam.zmo.de/s/westafrica/item/11514,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Olivier Ribouis","Journaliste à Banouto",,"https://www.wikidata.org/wiki/Q121359980 Q121359980",,,Journalist|Banouto,Benin,,,Olivier,Ribouis,
11515,https://islam.zmo.de/s/westafrica/item/11515,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Gildas Salomon","Journaliste à Banouto",,"https://www.wikidata.org/wiki/Q121359982 Q121359982",,,Journalist|Banouto,Benin,,,Gildas,Salomon,
11516,https://islam.zmo.de/s/westafrica/item/11516,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Vanessa Sekpon","Journaliste à Banouto",,"https://www.wikidata.org/wiki/Q121359983 Q121359983",,,Journalist|Banouto,Benin,,,Vanessa,Sekpon,
11517,https://islam.zmo.de/s/westafrica/item/11517,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Arthur Sélo","Journaliste à Banouto",,"https://www.wikidata.org/wiki/Q121359984 Q121359984",,,Journalist|Banouto,Benin,,,Arthur,Selo,
11518,https://islam.zmo.de/s/westafrica/item/11518,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Al-Moudassir Bétémam","Former Amir of ACEEMUB (2009-2011)|Ancien amir de l'ACEEMUB (2009-2011)",,,,"Al-Moudassir Bétémam Chouiabou","Association Culturelle des Étudiants et Élèves Musulmans du Bénin",Benin,,Male,Al-Moudassir,Bétémam,
11519,https://islam.zmo.de/s/westafrica/item/11519,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Abdel Hafiz Ambekema",,2010-09,,,"Abdoul-Afis Ambékéma","Communauté Islamique Universitaire du Bénin",Benin,,,"Abdel Hafiz",Ambekema,
11522,https://islam.zmo.de/s/westafrica/item/11522,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Ibrahima Mama Sirou",,,,,,"Amicale des Intellectuels Musulmans du Bénin|Association Culturelle des Étudiants et Élèves Musulmans du Bénin|Communauté Islamique Universitaire du Bénin",Benin,,Male,,,
11523,https://islam.zmo.de/s/westafrica/item/11523,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Abdoul-Karim Fofana","Amir of ACEEMUB (2011-2013)|Amir de l'ACEEMUB (2011-2013)",,,,,"Association Culturelle des Étudiants et Élèves Musulmans du Bénin",Benin,,Male,Abdoul-Karim,Fofana,
11524,https://islam.zmo.de/s/westafrica/item/11524,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Umar ibn Al-Khattāb|Omar ibn al-Khattâb",,0644,"https://www.wikidata.org/wiki/Q8467 Q8467",,,,,,Male,,,
11526,https://islam.zmo.de/s/westafrica/item/11526,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Manfouss Bello","Amir of ACEEMUB (2015-2017)|Amir de l'ACEEMUB (2015-2017)",,,,,"Association Culturelle des Étudiants et Élèves Musulmans du Bénin",Benin,,,Manfouss,Bello,
11527,https://islam.zmo.de/s/westafrica/item/11527,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Aziz Atanda Yaya","Amir of ACEEMUB (2017-2019)|Amir de l'ACEEMUB (2017-2019)",,,,,"Association Culturelle des Étudiants et Élèves Musulmans du Bénin",Benin,,Male,"Aziz Atanda",Yaya,
11583,https://islam.zmo.de/s/westafrica/item/11583,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Lauriano Kifouli",,2023,,,,"Réseau des Associations et ONG Islamiques du Bénin",Benin,,Male,Lauriano,Kifouli,
11665,https://islam.zmo.de/s/westafrica/item/11665,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Stephen T. Ogundipe",,,"https://www.wikidata.org/wiki/Q116693989 Q116693989",,,Researcher,Nigeria,,,"Stephen T.",Ogundipe,
11674,https://islam.zmo.de/s/westafrica/item/11674,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Thierry S. Bidouzo",,,"https://www.wikidata.org/wiki/Q122202511 Q122202511",,"Bidouzo, Thierry S.",Researcher,Benin,,,"Thierry S.",Bidouzo,
11675,https://islam.zmo.de/s/westafrica/item/11675,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Expédit B. Ologou",,,"https://www.wikidata.org/wiki/Q109024296 Q109024296",,"Ologou, Expédit B.",Researcher,Benin,,,"Expédit B.",Ologou,
11678,https://islam.zmo.de/s/westafrica/item/11678,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Afouda Vincent Agué",,,"https://www.wikidata.org/wiki/Q122696493 Q122696493",,"Agué, Afouda Vincent",Researcher,Benin,,,"Afouda Vincent",Agué,
11679,https://islam.zmo.de/s/westafrica/item/11679,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Emmanuel Odilon Koukoubou",,,"https://www.wikidata.org/wiki/Q122696653 Q122696653",,"Koukoubou, Emmanuel Odilon",Researcher,,,,"Emmanuel Odilon",Koukoubou,
11680,https://islam.zmo.de/s/westafrica/item/11680,Person,foaf:Person,frederick.madore@zmo.de,true,5841,,,,"Estelle K. Djanato",,,"https://www.wikidata.org/wiki/Q122696691 Q122696691",,"Djanato, Estelle K.",Researcher,,,Female,"Estelle K.",Djanato,
